0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,-1,1,1,1,0,0,0,2,1000
1,1,1,0,1,-1,1,1,1,0,0,0,2,2000
1,1,1,0,-1,1,1,1,1,0,0,0,2,3000
1,1,1,0,1,-1,1,1,1,0,1,0,1,4000
1,1,1,1,1,1,1,1,1,0,0,0,20,5000
1,1,1,1,1,1,1,1,1,0,0,0,20,6000
1,1,1,0,1,-1,1,1,1,0,0,0,1,7000
1,1,1,0,1,-1,1,1,1,0,0,0,1,8000
1,1,1,1,1,1,1,1,1,0,0,0,20,9000
1,1,1,0,1,-1,1,1,1,0,1,0,1,10000
1,1,1,0,1,-1,1,1,1,0,0,0,2,11000
1,1,1,0,1,-1,1,1,1,0,0,0,1,12000
1,1,1,0,1,-1,1,1,1,0,0,0,1,13000
1,1,1,0,1,-1,1,1,1,0,0,0,1,14000
1,1,1,0,1,-1,1,1,1,0,1,0,2,15000
1,1,1,0,1,-1,1,1,1,0,0,0,1,16000
1,1,1,0,1,-1,1,1,1,0,0,0,1,17000
1,1,1,0,1,-1,1,1,1,0,0,0,2,18000
1,1,1,0,1,-1,1,1,1,0,0,0,1,19000
1,1,1,0,1,1,1,1,1,0,0,0,20,20000
1,1,1,0,1,1,1,1,1,0,0,0,6,21000
1,1,1,0,1,-1,1,1,1,0,0,0,1,22000
1,1,1,1,1,1,1,1,1,0,0,0,20,23000
-1,1,1,1,1,1,1,1,1,0,1,0,13,24000
1,1,1,0,1,-1,1,1,1,0,0,0,2,25000
1,1,1,0,1,-1,1,1,1,0,1,0,2,26000
1,1,1,0,1,-1,1,1,1,0,0,0,2,27000
1,1,1,0,1,-1,1,1,1,0,0,0,1,28000
1,1,1,0,1,-1,1,1,1,0,0,0,1,29000
1,1,1,1,1,1,-1,1,1,0,0,0,15,30000
1,1,1,0,1,-1,1,1,1,0,0,0,2,31000
1,1,1,1,1,1,1,1,1,1,1,0,20,32000
1,1,1,0,1,-1,1,1,1,0,0,0,2,33000
1,1,1,1,1,1,1,1,1,0,0,0,20,34000
1,1,1,0,1,-1,1,1,1,0,1,0,2,35000
1,1,1,0,1,-1,1,1,1,0,0,0,1,36000
1,1,1,0,1,-1,1,1,1,0,0,0,1,37000
1,1,1,0,-1,1,1,1,1,0,0,0,2,38000
1,1,1,0,1,-1,1,1,1,0,0,0,1,39000
1,1,1,0,1,-1,1,1,1,0,0,0,1,40000
1,1,1,1,1,1,1,1,1,1,1,1,20,41000
1,1,1,0,1,-1,1,1,1,0,1,0,1,42000
