0.750031,0.180049,20.000000,5563.000000
0.751382,0.222745,20.000000,6369.000000
0.566941,0.062476,20.000000,7836.000000
0.545298,0.099069,20.000000,7913.000000
0.000000,0.000000,20.000000,8920.000000
0.550000,0.100000,20.000000,9530.000000
0.834601,0.106156,20.000000,10244.000000
0.719670,0.216978,20.000000,10985.000000
0.583823,0.111242,20.000000,11349.000000
0.000000,0.000000,20.000000,11461.000000
0.000000,0.000000,20.000000,11713.000000
0.524242,0.035783,20.000000,12016.000000
0.000000,0.000000,20.000000,12558.000000
0.550000,0.100000,20.000000,13204.000000
0.680799,0.100000,20.000000,13461.000000
0.000000,0.000000,20.000000,13645.000000
0.742189,0.215796,20.000000,14408.000000
0.000000,0.000000,20.000000,15046.000000
0.000000,0.000000,20.000000,15048.000000
0.750031,0.225061,20.000000,15539.000000
0.703422,0.100000,20.000000,15844.000000
0.589262,0.085363,20.000000,16753.000000
0.713842,0.172009,20.000000,17095.000000
0.550000,0.100000,20.000000,17245.000000
0.379442,0.100000,20.000000,18261.000000
0.000000,0.000000,20.000000,18434.000000
0.000000,0.000000,20.000000,18470.000000
0.626515,0.100000,20.000000,18719.000000
0.750032,0.225061,20.000000,19778.000000
0.340720,0.000000,20.000000,19901.000000
1.000000,0.087077,20.000000,19924.000000
0.598633,0.173170,20.000000,20127.000000
0.937508,0.281316,20.000000,20136.000000
0.676761,3.320323,20.000000,20485.000000
0.744644,0.216029,20.000000,20496.000000
0.935308,0.269396,20.000000,21000.000000
0.550000,0.000170,20.000000,22099.000000
0.260079,0.083441,20.000000,22165.000000
0.935024,0.269042,20.000000,22202.000000
0.000000,0.000000,20.000000,22844.000000
0.000000,0.000000,20.000000,23044.000000
0.550000,0.086328,20.000000,23534.000000
0.319284,0.079096,20.000000,23987.000000
0.550000,0.001091,20.000000,24727.000000
0.550000,0.000238,20.000000,24731.000000
0.937508,0.281316,20.000000,24948.000000
0.549997,0.149558,20.000000,25656.000000
0.000000,0.000000,20.000000,26386.000000
0.550000,0.005749,20.000000,26629.000000
0.750031,0.225062,20.000000,27123.000000
0.592789,0.109492,20.000000,27293.000000
0.550000,0.131097,20.000000,27558.000000
0.750032,0.225061,20.000000,27661.000000
0.937507,0.281312,20.000000,28114.000000
0.762447,0.119087,20.000000,28352.000000
0.550000,0.081352,20.000000,28565.000000
0.550000,0.003527,20.000000,28709.000000
0.750031,0.225061,20.000000,28894.000000
0.750031,0.225061,20.000000,28956.000000
0.744642,0.216029,20.000000,28999.000000
0.750032,0.225061,20.000000,29256.000000
0.000000,0.000000,20.000000,29458.000000
0.748169,0.373435,20.000000,29748.000000
0.768352,0.207894,20.000000,29944.000000
0.000000,0.000000,20.000000,30004.000000
0.550000,0.078651,20.000000,30085.000000
0.789500,0.236904,20.000000,30134.000000
